timestamp,distance_cm,is_obstacle,obstacle_level,trigger_pin,echo_pin
2025-07-23T18:47:48.870486,85.83,True,far,23,24
2025-07-23T18:47:49.371261,102.65,False,clear,23,24
2025-07-23T18:47:49.871836,104.81,False,clear,23,24
2025-07-23T18:47:50.372610,118.83,False,clear,23,24
2025-07-23T18:47:50.873366,123.24,False,clear,23,24
2025-07-23T18:47:51.373789,130.93,False,clear,23,24
2025-07-23T18:47:51.874754,140.06,False,clear,23,24
2025-07-23T18:47:52.375288,139.18,False,clear,23,24
2025-07-23T18:47:52.876081,144.44,False,clear,23,24
2025-07-23T18:47:53.377088,30.46,True,medium,23,24
2025-07-23T18:47:54.125078,52.09,True,medium,23,24
2025-07-23T18:47:54.625666,56.6,True,medium,23,24
2025-07-23T18:47:55.126142,77.81,True,far,23,24
2025-07-23T18:47:55.626746,81.41,True,far,23,24
2025-07-23T18:47:56.127221,95.06,True,far,23,24
2025-07-23T18:47:56.627715,103.26,False,clear,23,24
2025-07-23T18:47:57.128394,110.21,False,clear,23,24
2025-07-23T18:47:57.628834,111.57,False,clear,23,24
2025-07-23T18:47:58.129758,116.85,False,clear,23,24
2025-07-23T18:47:58.632816,122.28,False,clear,23,24
2025-07-23T18:47:59.133348,125.84,False,clear,23,24
2025-07-23T18:47:59.634260,124.59,False,clear,23,24
2025-07-23T18:48:00.134760,128.27,False,clear,23,24
2025-07-23T18:48:00.635347,131.48,False,clear,23,24
2025-07-23T18:48:01.135945,133.6,False,clear,23,24
2025-07-23T18:48:01.636816,135.14,False,clear,23,24
2025-07-23T18:48:02.137352,137.47,False,clear,23,24
2025-07-23T18:48:02.637933,140.1,False,clear,23,24
2025-07-23T18:48:03.138644,137.9,False,clear,23,24
2025-07-23T18:48:03.639551,134.38,False,clear,23,24
2025-07-23T18:48:04.140069,132.92,False,clear,23,24
2025-07-23T18:48:04.640782,137.34,False,clear,23,24
2025-07-23T18:48:05.141349,54.18,True,medium,23,24
2025-07-23T18:48:05.857826,65.02,True,far,23,24
2025-07-23T18:48:06.358676,69.34,True,far,23,24
2025-07-23T18:48:06.859248,81.12,True,far,23,24
2025-07-23T18:48:07.359759,84.41,True,far,23,24
2025-07-23T18:48:07.860517,88.44,True,far,23,24
2025-07-23T18:48:08.361534,83.08,True,far,23,24
2025-07-23T18:48:08.862328,90.09,True,far,23,24
2025-07-23T18:48:09.363100,94.21,True,far,23,24
2025-07-23T18:48:09.863972,93.91,True,far,23,24
2025-07-23T18:48:10.364713,91.43,True,far,23,24
2025-07-23T18:48:11.090257,97.73,True,far,23,24
2025-07-23T18:48:11.590761,94.95,True,far,23,24
2025-07-23T18:48:12.091096,95.53,True,far,23,24
2025-07-23T18:48:12.591653,101.93,False,clear,23,24
2025-07-23T18:48:13.092272,36.8,True,medium,23,24
2025-07-23T18:48:13.592814,41.84,True,medium,23,24
2025-07-23T18:48:14.093622,48.73,True,medium,23,24
2025-07-23T18:48:14.594166,48.77,True,medium,23,24
2025-07-23T18:48:15.094990,52.96,True,medium,23,24
2025-07-23T18:48:15.595452,64.36,True,far,23,24
2025-07-23T18:48:16.323762,65.81,True,far,23,24
2025-07-23T18:48:16.824438,63.42,True,far,23,24
2025-07-23T18:48:17.324931,72.16,True,far,23,24
2025-07-23T18:48:17.825843,75.19,True,far,23,24
2025-07-23T18:48:18.326794,81.82,True,far,23,24
2025-07-23T18:48:18.827293,81.68,True,far,23,24
2025-07-23T18:48:19.327876,85.95,True,far,23,24
2025-07-23T18:48:19.828629,75.66,True,far,23,24
2025-07-23T18:48:20.329098,81.17,True,far,23,24
2025-07-23T18:48:20.830174,84.76,True,far,23,24
2025-07-23T18:48:21.553542,84.49,True,far,23,24
2025-07-23T18:48:22.053951,82.42,True,far,23,24
2025-07-23T18:48:22.554535,87.6,True,far,23,24
2025-07-23T18:48:23.055058,85.63,True,far,23,24
2025-07-23T18:48:23.555713,94.92,True,far,23,24
2025-07-23T18:48:24.056600,94.63,True,far,23,24
2025-07-23T18:48:24.557044,101.38,False,clear,23,24
2025-07-23T18:48:25.057499,101.95,False,clear,23,24
2025-07-23T18:48:25.558491,102.0,False,clear,23,24
2025-07-23T18:48:26.059130,107.2,False,clear,23,24
2025-07-23T18:48:26.559914,108.07,False,clear,23,24
2025-07-23T18:48:27.060805,105.96,False,clear,23,24
2025-07-23T18:48:27.561734,108.74,False,clear,23,24
2025-07-23T18:48:28.062430,107.05,False,clear,23,24
2025-07-23T18:48:28.562900,118.01,False,clear,23,24
2025-07-23T18:48:29.063764,119.97,False,clear,23,24
2025-07-23T18:48:29.564358,114.7,False,clear,23,24
2025-07-23T18:48:30.065041,116.31,False,clear,23,24
2025-07-23T18:48:30.565483,120.98,False,clear,23,24
2025-07-23T18:48:31.065890,124.65,False,clear,23,24
2025-07-23T18:48:31.567007,126.9,False,clear,23,24
2025-07-23T18:48:32.067824,127.61,False,clear,23,24
2025-07-23T18:48:32.568443,132.94,False,clear,23,24
2025-07-23T18:48:33.068951,138.18,False,clear,23,24
2025-07-23T18:48:33.569526,131.36,False,clear,23,24
2025-07-23T18:48:34.072317,134.4,False,clear,23,24
2025-07-23T18:48:34.573053,135.59,False,clear,23,24
2025-07-23T18:48:35.073967,139.22,False,clear,23,24
2025-07-23T18:48:35.574418,146.71,False,clear,23,24
2025-07-23T18:48:36.075284,145.37,False,clear,23,24
2025-07-23T18:48:36.575735,154.5,False,clear,23,24
2025-07-23T18:48:37.076311,148.1,False,clear,23,24
2025-07-23T18:48:37.577271,155.47,False,clear,23,24
2025-07-23T18:48:38.078046,159.88,False,clear,23,24
2025-07-23T18:48:38.578781,162.15,False,clear,23,24
2025-07-23T18:48:39.079210,163.47,False,clear,23,24
2025-07-23T18:48:39.579742,166.63,False,clear,23,24
2025-07-23T18:48:40.080482,164.73,False,clear,23,24
2025-07-23T18:48:40.581018,171.01,False,clear,23,24
2025-07-23T18:48:41.081586,167.26,False,clear,23,24
2025-07-23T18:48:41.582074,176.33,False,clear,23,24
2025-07-23T18:48:42.082711,178.33,False,clear,23,24
2025-07-23T18:48:42.583811,175.87,False,clear,23,24
2025-07-23T18:48:43.084647,179.27,False,clear,23,24
2025-07-23T18:48:43.585335,182.52,False,clear,23,24
2025-07-23T18:48:44.086214,180.67,False,clear,23,24
2025-07-23T18:48:44.586705,179.67,False,clear,23,24
2025-07-23T18:48:45.087287,37.94,True,medium,23,24
2025-07-23T18:48:45.821987,59.02,True,medium,23,24
2025-07-23T18:48:46.322410,65.34,True,far,23,24
2025-07-23T18:48:46.823321,84.03,True,far,23,24
2025-07-23T18:48:47.324177,99.04,True,far,23,24
2025-07-23T18:48:47.824630,103.03,False,clear,23,24
2025-07-23T18:48:48.325330,117.22,False,clear,23,24
2025-07-23T18:48:48.826286,118.98,False,clear,23,24
2025-07-23T18:48:49.326677,125.89,False,clear,23,24
2025-07-23T18:48:49.827513,139.8,False,clear,23,24
2025-07-23T18:48:50.328361,148.0,False,clear,23,24
2025-07-23T18:48:50.829323,147.85,False,clear,23,24
2025-07-23T18:48:51.330053,149.29,False,clear,23,24
2025-07-23T18:48:51.830630,154.69,False,clear,23,24
2025-07-23T18:48:52.331029,162.93,False,clear,23,24
2025-07-23T18:48:52.831659,167.28,False,clear,23,24
2025-07-23T18:48:53.332371,170.82,False,clear,23,24
2025-07-23T18:48:53.833177,171.99,False,clear,23,24
2025-07-23T18:48:54.334019,169.18,False,clear,23,24
2025-07-23T18:48:54.834634,170.47,False,clear,23,24
2025-07-23T18:48:55.335214,176.05,False,clear,23,24
2025-07-23T18:48:55.836047,179.47,False,clear,23,24
2025-07-23T18:48:56.337083,179.79,False,clear,23,24
2025-07-23T18:48:56.837580,174.41,False,clear,23,24
2025-07-23T18:48:57.338535,173.31,False,clear,23,24
2025-07-23T18:48:57.839008,178.31,False,clear,23,24
2025-07-23T18:48:58.339837,175.11,False,clear,23,24
2025-07-23T18:48:58.840412,176.29,False,clear,23,24
2025-07-23T18:48:59.340828,173.74,False,clear,23,24
2025-07-23T18:48:59.841377,174.16,False,clear,23,24
2025-07-23T18:49:00.342188,175.8,False,clear,23,24
2025-07-23T18:49:00.842912,175.08,False,clear,23,24
2025-07-23T18:49:01.343977,174.49,False,clear,23,24
2025-07-23T18:49:01.844853,175.45,False,clear,23,24
2025-07-23T18:49:02.345518,166.92,False,clear,23,24
2025-07-23T18:49:02.846101,169.11,False,clear,23,24
2025-07-23T18:49:03.346900,167.06,False,clear,23,24
2025-07-23T18:49:03.847450,167.11,False,clear,23,24
2025-07-23T18:49:04.348159,164.95,False,clear,23,24
2025-07-23T18:49:04.848781,165.63,False,clear,23,24
2025-07-23T18:49:05.349317,156.82,False,clear,23,24
2025-07-23T18:49:05.849812,160.67,False,clear,23,24
2025-07-23T18:49:06.350868,159.02,False,clear,23,24
2025-07-23T18:49:06.851423,155.2,False,clear,23,24
2025-07-23T18:49:07.352363,152.5,False,clear,23,24
2025-07-23T18:49:07.852930,147.62,False,clear,23,24
2025-07-23T18:49:08.353475,141.68,False,clear,23,24
2025-07-23T18:49:08.853956,149.17,False,clear,23,24
2025-07-23T18:49:09.354991,145.79,False,clear,23,24
2025-07-23T18:49:09.855550,139.29,False,clear,23,24
2025-07-23T18:49:10.356092,136.17,False,clear,23,24
2025-07-23T18:49:10.856801,38.27,True,medium,23,24
2025-07-23T18:49:11.715839,49.64,True,medium,23,24
2025-07-23T18:49:12.216759,57.91,True,medium,23,24
2025-07-23T18:49:12.717701,62.25,True,far,23,24
2025-07-23T18:49:13.218319,68.8,True,far,23,24
2025-07-23T18:49:13.719195,68.28,True,far,23,24
2025-07-23T18:49:14.219614,73.0,True,far,23,24
2025-07-23T18:49:14.720349,72.13,True,far,23,24
2025-07-23T18:49:15.220933,80.62,True,far,23,24
2025-07-23T18:49:15.721899,76.61,True,far,23,24
2025-07-23T18:49:16.222729,84.75,True,far,23,24
2025-07-23T18:49:17.047576,83.38,True,far,23,24
2025-07-23T18:49:17.548211,90.24,True,far,23,24
2025-07-23T18:49:18.048734,88.03,True,far,23,24
2025-07-23T18:49:18.549266,87.0,True,far,23,24
2025-07-23T18:49:19.049846,85.43,True,far,23,24
2025-07-23T18:49:19.550800,95.02,True,far,23,24
2025-07-23T18:49:20.051215,94.19,True,far,23,24
2025-07-23T18:49:20.551743,95.87,True,far,23,24
2025-07-23T18:49:21.052519,95.36,True,far,23,24
2025-07-23T18:49:21.553247,91.11,True,far,23,24
2025-07-23T18:49:22.324526,91.27,True,far,23,24
2025-07-23T18:49:22.825861,58.1,True,medium,23,24
2025-07-23T18:49:23.326559,61.75,True,far,23,24
2025-07-23T18:49:23.827135,67.12,True,far,23,24
2025-07-23T18:49:24.327615,74.67,True,far,23,24
2025-07-23T18:49:24.828186,75.55,True,far,23,24
2025-07-23T18:49:25.328960,82.04,True,far,23,24
2025-07-23T18:49:25.829656,65.38,True,far,23,24
2025-07-23T18:49:26.330357,71.89,True,far,23,24
2025-07-23T18:49:26.831180,72.14,True,far,23,24
2025-07-23T18:49:27.552772,77.92,True,far,23,24
2025-07-23T18:49:28.053667,82.23,True,far,23,24
2025-07-23T18:49:28.554344,84.99,True,far,23,24
2025-07-23T18:49:29.055021,83.42,True,far,23,24
2025-07-23T18:49:29.555528,86.85,True,far,23,24
2025-07-23T18:49:30.055912,92.04,True,far,23,24
2025-07-23T18:49:30.556514,99.7,True,far,23,24
2025-07-23T18:49:31.057163,101.36,False,clear,23,24
2025-07-23T18:49:31.557906,102.22,False,clear,23,24
2025-07-23T18:49:32.058832,104.53,False,clear,23,24
2025-07-23T18:49:32.559263,109.95,False,clear,23,24
2025-07-23T18:49:33.059808,108.95,False,clear,23,24
2025-07-23T18:49:33.560623,116.94,False,clear,23,24
2025-07-23T18:49:34.061278,115.29,False,clear,23,24
2025-07-23T18:49:34.561789,126.94,False,clear,23,24
2025-07-23T18:49:35.062372,124.75,False,clear,23,24
2025-07-23T18:49:35.562872,124.04,False,clear,23,24
2025-07-23T18:49:36.063415,127.83,False,clear,23,24
2025-07-23T18:49:36.563816,129.26,False,clear,23,24
2025-07-23T18:49:37.064847,137.2,False,clear,23,24
2025-07-23T18:49:37.565487,134.19,False,clear,23,24
2025-07-23T18:49:38.065925,140.16,False,clear,23,24
2025-07-23T18:49:38.566384,139.28,False,clear,23,24
2025-07-23T18:49:39.067139,148.61,False,clear,23,24
2025-07-23T18:49:39.567994,145.21,False,clear,23,24
2025-07-23T18:49:40.068389,150.27,False,clear,23,24
2025-07-23T18:49:40.569170,153.38,False,clear,23,24
2025-07-23T18:49:41.070112,158.19,False,clear,23,24
2025-07-23T18:49:41.570961,155.78,False,clear,23,24
2025-07-23T18:49:42.071379,162.0,False,clear,23,24
2025-07-23T18:49:42.572124,159.33,False,clear,23,24
2025-07-23T18:49:43.073180,169.1,False,clear,23,24
2025-07-23T18:49:43.573673,167.85,False,clear,23,24
2025-07-23T18:49:44.074163,168.81,False,clear,23,24
2025-07-23T18:49:44.574870,173.3,False,clear,23,24
2025-07-23T18:49:45.075321,171.91,False,clear,23,24
2025-07-23T18:49:45.576239,175.89,False,clear,23,24
2025-07-23T18:49:46.077100,182.76,False,clear,23,24
2025-07-23T18:49:46.577748,181.81,False,clear,23,24
2025-07-23T18:49:47.078395,182.09,False,clear,23,24
2025-07-23T18:49:47.579411,182.64,False,clear,23,24
2025-07-23T18:49:48.080217,188.12,False,clear,23,24
2025-07-23T18:49:48.580684,43.04,True,medium,23,24
2025-07-23T18:49:49.317602,61.32,True,far,23,24
2025-07-23T18:49:49.818125,68.95,True,far,23,24
2025-07-23T18:49:50.318782,82.27,True,far,23,24
2025-07-23T18:49:50.819701,92.58,True,far,23,24
2025-07-23T18:49:51.320215,106.69,False,clear,23,24
2025-07-23T18:49:51.821434,110.78,False,clear,23,24
2025-07-23T18:49:52.321841,121.94,False,clear,23,24
2025-07-23T18:49:52.822253,130.27,False,clear,23,24
2025-07-23T18:49:53.322882,136.29,False,clear,23,24
2025-07-23T18:49:53.823669,147.53,False,clear,23,24
2025-07-23T18:49:54.324469,152.1,False,clear,23,24
2025-07-23T18:49:54.825134,151.98,False,clear,23,24
2025-07-23T18:49:55.325852,156.91,False,clear,23,24
2025-07-23T18:49:55.826463,164.5,False,clear,23,24
2025-07-23T18:49:56.326970,160.49,False,clear,23,24
2025-07-23T18:49:56.827866,164.47,False,clear,23,24
2025-07-23T18:49:57.328796,170.6,False,clear,23,24
2025-07-23T18:49:57.829322,169.19,False,clear,23,24
2025-07-23T18:49:58.329851,172.51,False,clear,23,24
2025-07-23T18:49:58.830282,175.71,False,clear,23,24
2025-07-23T18:49:59.331003,175.45,False,clear,23,24
2025-07-23T18:49:59.831585,179.03,False,clear,23,24
2025-07-23T18:50:00.332265,174.89,False,clear,23,24
2025-07-23T18:50:00.832735,171.59,False,clear,23,24
2025-07-23T18:50:01.333158,171.45,False,clear,23,24
2025-07-23T18:50:01.833868,176.0,False,clear,23,24
2025-07-23T18:50:02.334660,38.76,True,medium,23,24
2025-07-23T18:50:03.091731,58.41,True,medium,23,24
2025-07-23T18:50:03.592323,60.4,True,far,23,24
2025-07-23T18:50:04.092914,73.93,True,far,23,24
2025-07-23T18:50:04.593932,86.94,True,far,23,24
2025-07-23T18:50:05.094342,88.5,True,far,23,24
2025-07-23T18:50:05.594972,95.14,True,far,23,24
2025-07-23T18:50:06.095946,106.33,False,clear,23,24
2025-07-23T18:50:06.596796,108.97,False,clear,23,24
2025-07-23T18:50:07.097392,108.29,False,clear,23,24
2025-07-23T18:50:07.598154,115.77,False,clear,23,24
2025-07-23T18:50:08.099005,121.94,False,clear,23,24
2025-07-23T18:50:08.599493,120.31,False,clear,23,24
2025-07-23T18:50:09.100196,124.93,False,clear,23,24
2025-07-23T18:50:09.600938,41.75,True,medium,23,24
2025-07-23T18:50:10.317366,53.88,True,medium,23,24
2025-07-23T18:50:10.817883,59.97,True,medium,23,24
2025-07-23T18:50:11.318403,67.13,True,far,23,24
2025-07-23T18:50:11.818917,72.53,True,far,23,24
2025-07-23T18:50:12.319456,73.28,True,far,23,24
2025-07-23T18:50:12.819946,81.11,True,far,23,24
2025-07-23T18:50:13.320480,87.26,True,far,23,24
2025-07-23T18:50:13.821121,87.31,True,far,23,24
2025-07-23T18:50:14.321604,91.99,True,far,23,24
2025-07-23T18:50:14.822798,89.73,True,far,23,24
2025-07-23T18:50:15.514326,91.99,True,far,23,24
2025-07-23T18:50:16.014833,91.7,True,far,23,24
2025-07-23T18:50:16.515899,100.26,False,clear,23,24
2025-07-23T18:50:17.016622,96.49,True,far,23,24
2025-07-23T18:50:17.517420,24.13,True,close,23,24
2025-07-23T18:50:18.018217,81.06,True,far,23,24
2025-07-23T18:50:18.518918,84.92,True,far,23,24
2025-07-23T18:50:19.019456,85.38,True,far,23,24
2025-07-23T18:50:19.520400,84.15,True,far,23,24
2025-07-23T18:50:20.021420,91.12,True,far,23,24
2025-07-23T18:50:20.759225,39.32,True,medium,23,24
2025-07-23T18:50:21.259990,48.7,True,medium,23,24
2025-07-23T18:50:21.760417,52.42,True,medium,23,24
2025-07-23T18:50:22.260939,55.26,True,medium,23,24
2025-07-23T18:50:22.761495,65.41,True,far,23,24
2025-07-23T18:50:23.262125,69.47,True,far,23,24
2025-07-23T18:50:23.763046,65.33,True,far,23,24
2025-07-23T18:50:24.263750,74.71,True,far,23,24
2025-07-23T18:50:24.764524,72.0,True,far,23,24
2025-07-23T18:50:25.265702,82.77,True,far,23,24
2025-07-23T18:50:26.038949,84.68,True,far,23,24
2025-07-23T18:50:26.539917,79.13,True,far,23,24
2025-07-23T18:50:27.040848,82.51,True,far,23,24
2025-07-23T18:50:27.541482,84.87,True,far,23,24
2025-07-23T18:50:28.041881,85.03,True,far,23,24
2025-07-23T18:50:28.542452,23.62,True,close,23,24
2025-07-23T18:50:29.043075,31.06,True,medium,23,24
2025-07-23T18:50:29.543650,39.78,True,medium,23,24
2025-07-23T18:50:30.044507,43.98,True,medium,23,24
2025-07-23T18:50:30.544941,55.18,True,medium,23,24
2025-07-23T18:50:31.275576,57.33,True,medium,23,24
2025-07-23T18:50:31.776403,68.86,True,far,23,24
2025-07-23T18:50:32.277326,75.93,True,far,23,24
2025-07-23T18:50:32.778306,75.33,True,far,23,24
2025-07-23T18:50:33.278912,84.43,True,far,23,24
2025-07-23T18:50:33.779429,92.02,True,far,23,24
2025-07-23T18:50:34.279945,92.73,True,far,23,24
2025-07-23T18:50:34.780420,99.74,True,far,23,24
2025-07-23T18:50:35.281036,96.43,True,far,23,24
2025-07-23T18:50:35.781904,101.52,False,clear,23,24
2025-07-23T18:50:36.282898,105.13,False,clear,23,24
2025-07-23T18:50:36.783334,111.33,False,clear,23,24
2025-07-23T18:50:37.284411,117.81,False,clear,23,24
2025-07-23T18:50:37.785347,117.83,False,clear,23,24
2025-07-23T18:50:38.286058,120.35,False,clear,23,24
2025-07-23T18:50:38.787051,120.35,False,clear,23,24
2025-07-23T18:50:39.287653,130.9,False,clear,23,24
2025-07-23T18:50:39.788242,130.43,False,clear,23,24
2025-07-23T18:50:40.289010,138.23,False,clear,23,24
2025-07-23T18:50:40.789612,135.38,False,clear,23,24
2025-07-23T18:50:41.290756,136.04,False,clear,23,24
2025-07-23T18:50:41.791498,142.05,False,clear,23,24
2025-07-23T18:50:42.292716,145.52,False,clear,23,24
2025-07-23T18:50:42.793603,152.17,False,clear,23,24
2025-07-23T18:50:43.294446,152.33,False,clear,23,24
2025-07-23T18:50:43.795055,156.1,False,clear,23,24
2025-07-23T18:50:44.295731,154.47,False,clear,23,24
2025-07-23T18:50:44.796602,155.0,False,clear,23,24
2025-07-23T18:50:45.297591,161.88,False,clear,23,24
2025-07-23T18:50:45.798094,167.59,False,clear,23,24
2025-07-23T18:50:46.298953,166.57,False,clear,23,24
2025-07-23T18:50:46.799622,164.05,False,clear,23,24
2025-07-23T18:50:47.300178,168.78,False,clear,23,24
2025-07-23T18:50:47.800792,169.82,False,clear,23,24
2025-07-23T18:50:48.301655,174.92,False,clear,23,24
2025-07-23T18:50:48.802670,75.67,True,far,23,24
2025-07-23T18:50:49.612032,90.02,True,far,23,24
2025-07-23T18:50:50.112412,97.79,True,far,23,24
2025-07-23T18:50:50.613295,105.52,False,clear,23,24
2025-07-23T18:50:51.114147,118.22,False,clear,23,24
2025-07-23T18:50:51.614813,125.73,False,clear,23,24
2025-07-23T18:50:52.115628,135.2,False,clear,23,24
2025-07-23T18:50:52.616433,141.32,False,clear,23,24
2025-07-23T18:50:53.117411,145.29,False,clear,23,24
2025-07-23T18:50:53.618186,152.65,False,clear,23,24
2025-07-23T18:50:54.118807,155.21,False,clear,23,24
2025-07-23T18:50:54.619594,163.69,False,clear,23,24
2025-07-23T18:50:55.120152,163.86,False,clear,23,24
2025-07-23T18:50:55.620552,166.03,False,clear,23,24
2025-07-23T18:50:56.121420,173.4,False,clear,23,24
2025-07-23T18:50:56.621836,170.85,False,clear,23,24
2025-07-23T18:50:57.122659,175.06,False,clear,23,24
2025-07-23T18:50:57.623479,60.23,True,far,23,24
2025-07-23T18:50:58.353929,76.47,True,far,23,24
2025-07-23T18:50:58.854634,83.57,True,far,23,24
2025-07-23T18:50:59.355404,98.04,True,far,23,24
2025-07-23T18:50:59.856044,106.74,False,clear,23,24
2025-07-23T18:51:00.356540,116.3,False,clear,23,24
2025-07-23T18:51:00.857440,116.43,False,clear,23,24
2025-07-23T18:51:01.357997,128.58,False,clear,23,24
2025-07-23T18:51:01.858631,136.13,False,clear,23,24
2025-07-23T18:51:02.359609,134.29,False,clear,23,24
2025-07-23T18:51:02.860280,142.06,False,clear,23,24
2025-07-23T18:51:03.361279,147.39,False,clear,23,24
2025-07-23T18:51:03.861974,147.92,False,clear,23,24
2025-07-23T18:51:04.362623,148.91,False,clear,23,24
2025-07-23T18:51:04.863272,156.08,False,clear,23,24
2025-07-23T18:51:05.364014,150.84,False,clear,23,24
2025-07-23T18:51:05.864508,158.48,False,clear,23,24
2025-07-23T18:51:06.365040,153.8,False,clear,23,24
2025-07-23T18:51:06.865967,159.4,False,clear,23,24
2025-07-23T18:51:07.366544,153.5,False,clear,23,24
2025-07-23T18:51:07.867019,156.32,False,clear,23,24
2025-07-23T18:51:08.367878,160.79,False,clear,23,24
2025-07-23T18:51:08.868767,158.37,False,clear,23,24
2025-07-23T18:51:09.369334,154.22,False,clear,23,24
2025-07-23T18:51:09.869766,159.45,False,clear,23,24
2025-07-23T18:51:10.370210,154.77,False,clear,23,24
2025-07-23T18:51:10.870949,149.74,False,clear,23,24
2025-07-23T18:51:11.371394,153.08,False,clear,23,24
2025-07-23T18:51:11.872114,145.95,False,clear,23,24
2025-07-23T18:51:12.372574,146.26,False,clear,23,24
2025-07-23T18:51:12.873159,145.31,False,clear,23,24
2025-07-23T18:51:13.373860,144.64,False,clear,23,24
2025-07-23T18:51:13.874550,144.0,False,clear,23,24
2025-07-23T18:51:14.375411,48.94,True,medium,23,24
2025-07-23T18:51:15.091221,59.7,True,medium,23,24
2025-07-23T18:51:15.592260,59.88,True,medium,23,24
2025-07-23T18:51:16.093013,67.1,True,far,23,24
2025-07-23T18:51:16.593881,78.93,True,far,23,24
2025-07-23T18:51:17.094272,74.26,True,far,23,24
2025-07-23T18:51:17.595047,79.84,True,far,23,24
2025-07-23T18:51:18.095554,83.13,True,far,23,24
2025-07-23T18:51:18.596493,83.06,True,far,23,24
2025-07-23T18:51:19.097450,85.97,True,far,23,24
2025-07-23T18:51:19.597894,89.5,True,far,23,24
2025-07-23T18:51:20.332680,90.27,True,far,23,24
2025-07-23T18:51:20.833647,89.17,True,far,23,24
2025-07-23T18:51:21.334465,94.98,True,far,23,24
2025-07-23T18:51:21.834935,92.03,True,far,23,24
2025-07-23T18:51:22.335737,98.66,True,far,23,24
2025-07-23T18:51:22.836670,98.63,True,far,23,24
2025-07-23T18:51:23.337253,95.61,True,far,23,24
2025-07-23T18:51:23.837779,97.69,True,far,23,24
2025-07-23T18:51:24.338460,92.91,True,far,23,24
2025-07-23T18:51:24.839078,98.43,True,far,23,24
2025-07-23T18:51:25.529955,100.44,False,clear,23,24
2025-07-23T18:51:26.030794,98.22,True,far,23,24
2025-07-23T18:51:26.531815,99.09,True,far,23,24
2025-07-23T18:51:27.032488,103.29,False,clear,23,24
2025-07-23T18:51:27.533828,102.18,False,clear,23,24
2025-07-23T18:51:28.034610,103.6,False,clear,23,24
2025-07-23T18:51:28.535645,95.49,True,far,23,24
2025-07-23T18:51:29.036370,103.61,False,clear,23,24
2025-07-23T18:51:29.537294,105.08,False,clear,23,24
2025-07-23T18:51:30.037934,103.64,False,clear,23,24
2025-07-23T18:51:30.538505,101.67,False,clear,23,24
2025-07-23T18:51:31.039372,104.74,False,clear,23,24
2025-07-23T18:51:31.539987,103.64,False,clear,23,24
2025-07-23T18:51:32.040962,100.27,False,clear,23,24
2025-07-23T18:51:32.541487,52.62,True,medium,23,24
2025-07-23T18:51:33.256355,52.6,True,medium,23,24
2025-07-23T18:51:33.756896,63.73,True,far,23,24
2025-07-23T18:51:34.257357,71.27,True,far,23,24
2025-07-23T18:51:34.757905,73.2,True,far,23,24
2025-07-23T18:51:35.258731,75.4,True,far,23,24
2025-07-23T18:51:35.759462,78.35,True,far,23,24
2025-07-23T18:51:36.259891,88.41,True,far,23,24
2025-07-23T18:51:36.760406,88.04,True,far,23,24
2025-07-23T18:51:37.260968,95.98,True,far,23,24
2025-07-23T18:51:37.761735,101.58,False,clear,23,24
2025-07-23T18:51:38.262176,107.35,False,clear,23,24
2025-07-23T18:51:38.762710,106.67,False,clear,23,24
2025-07-23T18:51:39.263204,109.95,False,clear,23,24
2025-07-23T18:51:39.763786,111.82,False,clear,23,24
2025-07-23T18:51:40.264889,121.15,False,clear,23,24
2025-07-23T18:51:40.765652,125.92,False,clear,23,24
2025-07-23T18:51:41.266536,122.22,False,clear,23,24
2025-07-23T18:51:41.767362,130.35,False,clear,23,24
2025-07-23T18:51:42.268035,132.08,False,clear,23,24
2025-07-23T18:51:42.769097,129.93,False,clear,23,24
2025-07-23T18:51:43.269960,134.12,False,clear,23,24
2025-07-23T18:51:43.770458,140.76,False,clear,23,24
2025-07-23T18:51:44.271176,139.53,False,clear,23,24
2025-07-23T18:51:44.771786,147.35,False,clear,23,24
2025-07-23T18:51:45.272597,150.39,False,clear,23,24
2025-07-23T18:51:45.773087,151.6,False,clear,23,24
2025-07-23T18:51:46.273619,154.86,False,clear,23,24
2025-07-23T18:51:46.774443,156.8,False,clear,23,24
2025-07-23T18:51:47.275113,162.66,False,clear,23,24
2025-07-23T18:51:47.776083,160.64,False,clear,23,24
2025-07-23T18:51:48.276513,163.15,False,clear,23,24
2025-07-23T18:51:48.777177,164.56,False,clear,23,24
2025-07-23T18:51:49.277826,170.97,False,clear,23,24
2025-07-23T18:51:49.778691,75.81,True,far,23,24
2025-07-23T18:51:50.493975,93.73,True,far,23,24
2025-07-23T18:51:50.994769,99.57,True,far,23,24
2025-07-23T18:51:51.495543,109.42,False,clear,23,24
2025-07-23T18:51:51.996068,120.19,False,clear,23,24
2025-07-23T18:51:52.496610,121.7,False,clear,23,24
2025-07-23T18:51:52.997229,129.64,False,clear,23,24
2025-07-23T18:51:53.497642,137.11,False,clear,23,24
2025-07-23T18:51:53.998289,140.88,False,clear,23,24
2025-07-23T18:51:54.499126,152.9,False,clear,23,24
2025-07-23T18:51:54.999775,159.37,False,clear,23,24
2025-07-23T18:51:55.500809,159.48,False,clear,23,24
2025-07-23T18:51:56.001323,164.87,False,clear,23,24
2025-07-23T18:51:56.501716,169.8,False,clear,23,24
2025-07-23T18:51:57.002226,175.5,False,clear,23,24
2025-07-23T18:51:57.503006,175.97,False,clear,23,24
